Facility #,Facility Name,Facility Name Overflow,Facility Street,Facility City,Facility State,Facility Zip Code,Facility County,Owner Name ,Owner Name Overflow,Business Type,Original Issuance Date,Last Renewal Date,Expiration Date,Georeference
7122611,JOANNIS ENTERPRISES,LLC,356 SHERMAN ST STE 2,ROCHESTER,NY,14606,MONR,ERIC JOANNIS,,DLU,06/19/2019,07/13/2021,07/31/2023,POINT (-77.63881809 43.170975164)
7121270,JOE JOHNSON,EQUIPMENT LLC,62 LAGRANGE AVENUE,ROCHESTER,NY,14613,MONR,SEAN LEMCKE,,DLU,07/22/2016,06/18/2024,06/30/2026,POINT (-77.652709585 43.184390107)
5281268,JOE LEGNOS RIVERSDE,SERVICE INC,3333 EAST RIVER RD,ROCHESTER,NY,14623,MONR,ANTHONY LEGNO,,DLU,07/08/1993,07/25/2018,07/31/2020,POINT (-77.688350611 43.077458773)
7111813,JOEYS PLACE,,936A PORTLAND AVENUE,ROCHESTER,NY,14621,MONR,MARC H SOTILE,,DLU,04/18/2017,04/08/2021,03/31/2023,POINT (-77.58544783 43.182978552)
7125864,JOHN FOX AUTO SALES,,15 CAIRN ST STE 24,ROCHESTER,NY,14611,MONR,JOHN E FOX,,DLU,07/18/2019,06/07/2023,06/30/2025,POINT (-77.665154449 43.146146919)
7095465,JOHN HOLTZ RESALE,CENTER,20 CAIRN ST SUITE 2,ROCHESTER,NY,14611,MONR,HOLTZ HOUSE OF,VEHICLES INC,DLU,08/14/2003,08/04/2017,07/31/2019,POINT (-77.664498313 43.143667762)
7062688,JOHN LOMBARDO,ENTERPRISES INC,1220 EMPIRE BLV,ROCHESTER,NY,14609,MONR,JOHN G LOMBARDO,,DLU,04/28/1993,02/28/2023,03/31/2025,POINT (-77.523518977 43.176128191)
7126079,JOHN R BACCHETTA,,1215A MNT READ BLVD,ROCHESTER,NY,14606,MONR,JOHN R BACCHETTA,,DLU,09/04/2019,08/04/2021,08/31/2023,POINT (-77.659746864 43.174869941)
7125217,JONES AUTOMOTIVES,,42 INDEPNDENCE ST C6,ROCHESTER,NY,14611,MONR,JAYQUON L JONES,,DLU,02/25/2019,01/26/2023,01/31/2025,POINT (-77.657457095 43.150992372)
7096869,JON LEE MOTORS,,340 LAKE AVE,ROCHESTER,NY,14608,MONR,BRIAN L SPERANZA,ETAL,DLU,03/24/2004,02/12/2024,02/28/2026,POINT (-77.626992398 43.171127631)
7103642,JOSEPH SAGE AUTO,SALES INC,1700 RIDGE RD EAST,ROCHESTER,NY,14622,MONR,RICHARD J GROSSER,,DLU,03/14/2007,02/18/2023,02/28/2025,POINT (-77.57216947 43.201066574)
7128951,J&R MOTORS LLC,,688 PULLMAN AVE A,ROCHESTER,NY,14615,MONR,JAMES FULTON,,DLU,09/17/2021,,08/31/2023,POINT (-77.648661042 43.196466543)
7129423,JUDES AUTO SALES LLC,,15 CAIRN ST STE 14,ROCHESTER,NY,14611,MONR,RABIH TARCHICHI,,DLU,01/21/2022,12/21/2023,12/31/2025,POINT (-77.665154449 43.146146919)
7128331,KALPINS EXPRESS AUTO,CENTER LLC,1580 EMERSON STREET,ROCHESTER,NY,14606,MONR,STEPHEN CARROLL JR,,DLU,06/01/2021,05/31/2023,05/31/2025,POINT (-77.673411545 43.174329728)
7131376,KAN AUTO INC,,200 BUELL RD STE D22,ROCHESTER,NY,14624,MONR,KAMOL BAYRAMOV,,DLU,07/24/2023,,06/30/2025,POINT (-77.665451084 43.135625954)
7054696,KELLAS AUTOMOTIVE,IMPORTS,751 LINDEN AVE,ROCHESTER,NY,14625,MONR,ALEXANDER H KELLAS,,DLU,04/03/1991,04/03/2023,03/31/2025,POINT (-77.506873104 43.121382796)
7109926,KENIS AUTO SALES,,340 LAKE AVE 2-01,ROCHESTER,NY,14608,MONR,IJEOMA B UKPABI,,DLU,03/15/2010,02/06/2018,02/28/2020,POINT (-77.626992398 43.171127631)
7100465,KENWORTH OF BUFFALO,NY INC,25 AIRLINE DR,ROCHESTER,NY,14624,MONR,GRAIG M MERRON,,DLU,09/30/2005,06/16/2023,08/31/2025,POINT (-77.694331854 43.11147262)
7113657,KMSAUTO,,15TRANSPORT DR STE B,ROCHESTER,NY,14623,MONR,MIKHAIL KRUZHINSKIY,,DLU,03/07/2012,03/01/2018,02/28/2020,POINT (-77.65319364 43.08255782)
7127729,KODA VISTA AUTOHAUS,LLC,702 W RIDGE RD 100,ROCHESTER,NY,14615,MONR,MIGUEL C DEJESUS,,DLU,04/21/2021,03/02/2023,03/31/2025,POINT (-77.645359327 43.202844333)
7132048,KR MOTORS LLC,,15 CAIRN ST SUITE 23,ROCHESTER,NY,14611,MONR,KAMAL RAMMO,,DLU,11/30/2023,,10/31/2025,POINT (-77.665154449 43.146146919)
7066225,KS TIRE STORE,,438 NORTH ST REAR,ROCHESTER,NY,14605,MONR,PHYLLIS K THOMPSON,,DLU,03/31/1994,02/08/2024,02/28/2026,POINT (-77.600288828 43.165819414)
7120080,LAKEVIEW AUTO,,164 NEWBURY ST STE A,ROCHESTER,NY,14613,MONR,STEPHEN J BONELLI,,DLU,10/07/2015,09/29/2021,09/30/2023,POINT (-77.651680791 43.186036815)
7128870,LAMCAR,,15 CAIRN ST STE 20,ROCHESTER,NY,14611,MONR,LAMARR COOPER,,DLU,08/30/2021,,07/31/2023,POINT (-77.665154449 43.146146919)
7116329,LANDMARK AUTO SALES,,40 STACE STREET STEB,ROCHESTER,NY,14612,MONR,HILDA R RAMOS,,DLU,07/22/2013,10/04/2023,06/30/2025,POINT (-77.626457247 43.229698523)
7130756,LARA AUTO SALES LLC,,108 MAGNOLIA ST,ROCHESTER,NY,14608,MONR,AYMAN ATALLAH,,DLU,01/24/2023,,12/31/2024,POINT (-77.625768724 43.137608191)
7126379,LASHAE AUTO INC,,1645 DEWEY AVE FRONT,ROCHESTER,NY,14615,MONR,ANGELA MITCHELL,,DLU,11/20/2019,10/22/2021,10/31/2023,POINT (-77.639220086 43.197364119)
7131383,LBC AUTOMOTIVE GROUP,,42 INDEPNDNCE ST C10,ROCHESTER,NY,14611,MONR,DASHAUN C MCMILLIAN,,DLU,07/25/2023,,06/30/2025,POINT (-77.657457095 43.150992372)
7123817,LEES USED CARS,,42 INDPNDNCE ST STE4,ROCHESTER,NY,14611,MONR,GARY L JOHNSON,,DLU,05/13/2019,04/18/2023,04/30/2025,POINT (-77.647518 43.147512)
7128087,LEGACY AUTO SALES,LLC,500 AVIS ST SUITE 4,ROCHESTER,NY,14615,MONR,MIGUEL A QUINTANA,,DLU,04/23/2021,,03/31/2023,POINT (-77.646824148 43.195743185)
7124649,LEGENDARY AUTO,,771 HUDSON AVE STE C,ROCHESTER,NY,14621,MONR,KYRA A MCKINNON,,DLU,10/04/2018,09/29/2020,09/30/2022,POINT (-77.59953102 43.178854069)
7126269,LEGIT CARS LLC,,1369 LYELL AVE,ROCHESTER,NY,14606,MONR,PERRY L JONATHAN,,DLU,06/01/2021,06/07/2023,05/31/2025,POINT (-77.661508153 43.164323034)
7113219,LEOS AUTO SALES AND,REPAIRS LLC,1645 DEWEY AVE FRONT,ROCHESTER,NY,14615,MONR,LEONARDO RIVERA,,DLU,05/08/2012,09/21/2023,10/31/2025,POINT (-77.639220086 43.197364119)
7124414,LIGHTNING LOCATORS,LLC,27 TOWER DR,ROCHESTER,NY,14623,MONR,JOHN W CARPENTER,,DLU,08/21/2018,05/21/2024,07/31/2026,POINT (-77.647770549 43.095156994)
7119094,LINE AUTO SALES,,2340 BRIGHTN HENRT 7,ROCHESTER,NY,14623,MONR,REFIK SINANOVIC,,DLU,02/24/2015,01/25/2019,01/31/2021,POINT (-77.6355594 43.0853949)
7118662,LITTLE SPEED SHOP,LLC THE,1770 EMERSON STREET,ROCHESTER,NY,14606,MONR,KEVIN VANVALKENBURGH,,DLU,01/02/2019,10/03/2022,10/31/2024,POINT (-77.678731958 43.174047509)
7126381,L & N MOTORS,,688 PULLMAN AVE ST I,ROCHESTER,NY,14615,MONR,VERNO ADAM JR,,DLU,03/12/2020,,02/28/2022,POINT (-77.648728181 43.196549985)
7022617,LOMIK CORP,,2206 BUFFALO RD,ROCHESTER,NY,14624,MONR,LOUIS A FUSILLI,,DLU,08/31/1983,06/11/2023,07/31/2025,POINT (-77.710774717 43.147649292)
7123373,LOW COST CARS,,15 CAIRN ST STE 3,ROCHESTER,NY,14611,MONR,DERRICK GREEN,,DLU,12/21/2017,11/22/2023,11/30/2025,POINT (-77.665154449 43.146146919)
7119370,LOYALTY FIRST AUTO,SALES,284 ORCHARD ST STE 1,ROCHESTER,NY,14608,MONR,PRICILLA E MESTRE,,DLU,04/23/2015,03/27/2021,03/31/2023,POINT (-77.633841418 43.16117806)
7021243,L&R MOTORS,,189 MEADOW BRIAR RD,ROCHESTER,NY,14616,MONR,LAWRENCE VETROMILE,,DLU,05/25/1983,09/17/2019,10/31/2021,POINT (-77.650364664 43.246771667)
7131956,LUCKY SHAYS IMPORT,LLC,42 SKUSE ST,ROCHESTER,NY,14605,MONR,LASHAY JOHNSON,,DLU,11/07/2023,,10/31/2025,POINT (-77.600673054 43.166482506)
5280725,L V AUTO CARE INC,,1053 CLIFFORD AV,ROCHESTER,NY,14621,MONR,MABEL LATOUR,,DLU,04/21/1988,10/21/2016,10/31/2018,POINT (-77.594721819 43.175147801)
7088967,LYELL & DEWEY AUTO,INC,287 LYELL AVENUE,ROCHESTER,NY,14608,MONR,CHARLES T STAGNITTO,JR,DLU,02/01/2001,10/13/2022,11/30/2024,POINT (-77.632683207 43.164451194)
7130290,LYF AUTO SALES,,2340 BRI HENR TL R17,ROCHESTER,NY,14623,MONR,TYTICKA HILL,,DLU,09/15/2022,08/22/2024,08/31/2026,POINT (-77.6355594 43.0853949)
7036385,MACS AUTO SER 2,OF HENRIETTA INC,3301 BRITNHNRTA TNLN,ROCHESTER,NY,14623,MONR,KENNETH A GAN,,DLU,04/12/2016,09/20/2022,09/30/2024,POINT (-77.6355594 43.0853949)
7130956,MAGIC AUTO SALES OF,ROCHESTER INC,500 AVIS ST STE 6,ROCHESTER,NY,14615,MONR,WILLIAM FERNANDEZ,,DLU,03/21/2023,,02/28/2025,POINT (-77.646824148 43.195743185)
7115849,MAIN STREAM MOTORS,,961LYELL AV BLD1 ST4,ROCHESTER,NY,14606,MONR,RAPHAEL A WILLIAMS,,DLU,04/30/2013,04/03/2023,03/31/2025,POINT (-77.650676471 43.16420661)
7124685,MAJOR LEAGUE,PERFORMANCE INC,2340BRIG-HNR TWNLN12,ROCHESTER,NY,14623,MONR,JEREMY I MAJOR,,DLU,10/16/2018,,09/30/2020,POINT (-77.6355594 43.0853949)
5280410,MANITOU MOTORS,,4422 RIDGE RD W,ROCHESTER,NY,14626,MONR,DOUGLAS WEINING,,DLU,12/30/1980,10/06/2020,10/31/2022,POINT (-77.747588622 43.217094114)
7125631,MARATHON AUTO LLC,,340 LAKE AVE STE 218,ROCHESTER,NY,14608,MONR,FRANK J ROBINSON III,,DLU,05/21/2019,03/13/2023,04/30/2025,POINT (-77.626992398 43.171127631)
7132491,MARATHON AUTO SALES,LLC,687 PORTLAND AV STE7,ROCHESTER,NY,14621,MONR,TIFFANY VASQUEZ,,DLU,03/13/2024,,02/28/2026,POINT (-77.589757385 43.178371649)
7002247,MARKETPLACE MAZDA,,3755 W HENRIETTA RD,ROCHESTER,NY,14623,MONR,MARKETPLACE SUZUKI,INC,DLN,12/31/1981,08/14/2019,09/30/2021,POINT (-77.642376208 43.078924768)
7120634,MARSHALL AUTO SALES,,15 CAIRN ST STE 4,ROCHESTER,NY,14611,MONR,MARSHALL STEVE JR,,DLU,02/16/2016,01/30/2024,01/31/2026,POINT (-77.665154449 43.146146919)
7116349,MASERATI ALFA ROMEO,OF ROCHESTER,3865 W HENRIETTA RD,ROCHESTER,NY,14623,MONR,DGMAS LLC,,DLN,07/25/2013,07/14/2021,06/30/2023,POINT (-77.643448672 43.075991605)
7130923,MASNY AUTO SALES,,500 AVIS ST SUITE 24,ROCHESTER,NY,14615,MONR,ANDREW MASNY,,DLU,03/09/2023,,02/28/2025,POINT (-77.646824148 43.195743185)
7102167,MASRI AUTO,,150 LAKE AVE STE 1,ROCHESTER,NY,14608,MONR,MOHAMMAD ALMASRI,,DLU,07/03/2006,07/16/2018,06/30/2020,POINT (-77.624888959 43.167415118)
7130948,MATMOTORS,,15 CAIRN ST STE 22,ROCHESTER,NY,14611,MONR,TAGUY K MAYELE,,DLU,03/18/2023,,02/28/2025,POINT (-77.665154449 43.146146919)
7127734,MATTHEWS HYUNDAI OF,GREECE,3975 W RIDGE ROAD,ROCHESTER,NY,14626,MONR,MATTHEWS OF GREECE E,INC,DLN,12/11/2020,09/21/2022,11/30/2024,POINT (-77.736144139 43.214832802)
7127733,MATTHEWS KIA OF,GREECE,4321 W RIDGE ROAD,ROCHESTER,NY,14626,MONR,MATTHEWS OF GREECE W,INC,DLN,12/11/2020,09/21/2022,11/30/2024,POINT (-77.744279195 43.213586622)
7121255,M B AUTO CONNECTION,INC,22 WRIGHT ST STE A,ROCHESTER,NY,14611,MONR,RANDON BOYKIN,,DLU,07/19/2016,06/29/2018,06/30/2020,POINT (-77.639558882 43.153544368)
7124723,M&C AUTO,,77 COMMERCE DR STE 9,ROCHESTER,NY,14623,MONR,CEDRIC B SMITH,,DLU,12/04/2018,,11/30/2020,POINT (-77.6442214 43.080148233)
7121484,MCCOYS QUALITY,MOTORS,15 CAIR STREET OFC 2,ROCHESTER,NY,14611,MONR,ISAIAH MCCOY III,,DLU,10/11/2016,09/28/2022,09/30/2024,POINT (-77.647518 43.147512)
7061783,MCMILLAN MARINE,,1070 EMPIRE BLVD,ROCHESTER,NY,14609,MONR,EXCEL BOAT SALES INC,,DLU,03/25/1993,01/10/2023,02/28/2025,POINT (-77.526878276 43.176486056)
7061783,MCMILLAN MARINE,,1070 EMPIRE BLVD,ROCHESTER,NY,14609,MONR,EXCEL BOAT SALES INC,,DLB,03/25/1993,01/10/2023,02/28/2025,POINT (-77.526878276 43.176486056)
7108026,MD AUTO SALES,,333 METROPRK STES202,ROCHESTER,NY,14623,MONR,MAMADOU DIALLO,,DLU,03/26/2009,03/10/2017,02/28/2019,POINT (-77.622193507 43.095704416)
7096918,MDP BOAT SALES,,4 VAN AUKER ST S 100,ROCHESTER,NY,14607,MONR,MARK D PASSERO,,DLB,04/01/2004,06/28/2024,03/31/2026,POINT (-77.62194613 43.152375997)
7096918,MDP BOAT SALES,,4 VAN AUKER ST S 100,ROCHESTER,NY,14607,MONR,MARK D PASSERO,,YTB,07/11/2023,06/28/2024,03/31/2026,POINT (-77.62194613 43.152375997)
7119117,MEACHE MOTORS INC,,687 PORTLAND AV STE6,ROCHESTER,NY,14621,MONR,DEMETRIS P GREEN,,DLU,03/05/2015,01/25/2023,02/28/2025,POINT (-77.589757385 43.178371649)
7133079,MELLO-SEVEN AUTO LLC,,42 INDEPNDNCE ST B11,ROCHESTER,NY,14611,MONR,MAURICE MCMILLIAN JR,,DLU,07/09/2024,,06/30/2026,POINT (-77.657457095 43.150992372)
7110898,MERCEDES BENZ OF,ROCHESTER,4296 W HENRIETTA RD,ROCHESTER,NY,14623,MONR,WHPAM LLC,,DLN,08/25/2010,06/05/2024,07/31/2026,POINT (-77.646648883 43.066167302)
7038315,MER WIN AUTO,,739 WINTON RD N,ROCHESTER,NY,14609,MONR,CCW AUTO SERVICE INC,,DLU,04/09/1991,02/09/2023,02/28/2025,POINT (-77.547763548 43.159999691)
7057685,METZGER GEAR INC,,218 MUSHROOM BLVD,ROCHESTER,NY,14623,MONR,ADRIAN R METZGER,,DLU,02/08/1999,11/28/2023,12/31/2025,POINT (-77.624646722 43.090820156)
7126502,MFA AUTO,,2800 MANITOU RD ST A,ROCHESTER,NY,14624,MONR,MARK FERRANTE,,DLU,06/15/2020,04/24/2024,05/31/2026,POINT (-77.753628622 43.145386639)
7083852,MICHAELS EASTSIDE,SERVICES INC,1459 N CLINTON AVE,ROCHESTER,NY,14621,MONR,MICHAEL A WAGNER,,DLU,02/26/1999,01/30/2021,01/31/2023,POINT (-77.614166158 43.186753971)
7089432,MIKES AUTO SALES &,SERVICE INCORPORATED,656 LAKE AVE,ROCHESTER,NY,14613,MONR,MIGUEL A RODRIGUEZ,,DLU,03/08/2001,01/03/2023,02/28/2025,POINT (-77.630400731 43.177198769)
7080333,MINA AUTO SALES,,3495B WINTON PL,ROCHESTER,NY,14623,MONR,SAMI MINA,,DLU,04/09/1998,01/11/2018,01/31/2020,POINT (-77.575445118 43.094880685)
7127062,MINI OF ROCHESTER,,3875 W HENRIETTA RD,ROCHESTER,NY,14623,MONR,BJADMC LLC,,DLN,06/15/2021,04/24/2023,05/31/2025,POINT (-77.643832982 43.075580934)
7114076,MINI OF ROCHESTER,,3875 W HENRIETTA RD,ROCHESTER,NY,14623,MONR,DGM LLC,,DLN,05/16/2012,04/15/2020,04/30/2022,POINT (-77.643832982 43.075580934)
7126859,M M BREAD$WINNERS,AUTO SALES LLC,688 PULLMAN AV STE A,ROCHESTER,NY,14615,MONR,PASSION BULLOCK,,DLU,03/13/2020,,02/28/2022,POINT (-77.648661042 43.196466543)
7088783,MODERN SALES LLC,,4 NIAGARA ST,ROCHESTER,NY,14605,MONR,JOHN M PIACENTE,,DLU,11/20/2000,09/27/2016,10/31/2018,POINT (-77.588911568 43.166697753)
7116698,MONROE AUTO SALES,,1672 E RIDGE RD STEB,ROCHESTER,NY,14622,MONR,JETMO INC,,DLU,10/08/2013,09/27/2019,09/30/2021,POINT (-77.57310531 43.200418527)
7019801,MORE,,28 MT HOPE AV,ROCHESTER,NY,14620,MONR,STEWART WINSTON,,DLU,12/30/1981,09/13/2019,09/30/2021,POINT (-77.606406108 43.148299057)
5281078,MORRIS MOTORS INC,,52 LIGHTFOOT ST,ROCHESTER,NY,14623,MONR,JAMES S ENGEL,,DLU,12/02/1980,03/06/2024,04/30/2026,POINT (-77.640261956 43.091888303)
7121611,MORRISON MOTORS,WAREHOUSE,505 NORTH STREET,ROCHESTER,NY,14605,MONR,WILLIE MORRISON,,DLU,11/02/2016,10/18/2022,10/31/2024,POINT (-77.600463004 43.167208295)
7120540,MOTIVATED MOTORS,,15 CAIRN ST STE 13,ROCHESTER,NY,14611,MONR,RON RUTLEDGE,,DLU,02/25/2016,01/31/2024,01/31/2026,POINT (-77.665154449 43.146146919)
7096978,MOTOR IMPORT &,COLLISION,1429 N CLINTON AVE,ROCHESTER,NY,14621,MONR,FRANCISCO GONZALEZ,,DLU,04/09/2004,03/29/2024,03/31/2026,POINT (-77.614188705 43.186043018)
7120686,M&P AUTO SALES,,688 PULLMAN AV STE H,ROCHESTER,NY,14615,MONR,DEMETRIUS S MILLER,ETAL,DLU,02/29/2016,01/25/2024,01/31/2026,POINT (-77.648728181 43.196549985)
7122444,M R AUTO SALES LLC,,285 DEWEY AVENUE,ROCHESTER,NY,14608,MONR,ROBERT M ROBINSON,,DLU,07/08/2017,06/06/2023,06/30/2025,POINT (-77.636883295 43.169341699)
7122276,MSFN AUTO,,15 CAIRN ST STE 6,ROCHESTER,NY,14611,MONR,DANIEL E DIXON,,DLU,05/08/2017,04/27/2021,04/30/2023,POINT (-77.665154449 43.146146919)
7130778,MV TOWING AND AUTO,SALES,910 HOWARD RD,ROCHESTER,NY,14624,MONR,VINCENT MICHAEL,SIMONE,DLU,02/01/2023,,01/31/2025,POINT (-77.690936657 43.145191473)
7128777,MYC SOLUTIONS INC,,688 PULLMAN AVE G,ROCHESTER,NY,14615,MONR,YURIY AMIROV,,DLU,08/19/2021,,07/31/2023,POINT (-77.648728181 43.196549985)
7101323,NEED A CAR LLC,,242 JAY STREET,ROCHESTER,NY,14608,MONR,THEODORE J GRAHAM,,DLU,03/09/2006,12/10/2021,02/28/2024,POINT (-77.626732894 43.159773463)
7110181,NETWORK AUTO SALES,,940 EMERSON STREET,ROCHESTER,NY,14606,MONR,FRANK MONTI JR,,DLU,04/22/2010,02/12/2022,03/31/2024,POINT (-77.65541803 43.174123533)
7127077,NEW JAX AUTO LLC,,340 LAKE AVE STE 201,ROCHESTER,NY,14608,MONR,SHONN JACKSON,,DLU,07/08/2020,,06/30/2022,POINT (-77.626992398 43.171127631)
7128470,NEW YORK EXPEDITE,CORP,1350 BUFFALO RD ST12,ROCHESTER,NY,14624,MONR,LUC MERE,,DLU,06/17/2021,,05/31/2023,POINT (-77.686708093 43.15034948)
7126978,NICE FOR THE PRICE,AUTO SALES & SVS INC,300 LAKE AVE SUITE C,ROCHESTER,NY,14608,MONR,RODERICK NELSON JR,,DLU,06/16/2020,05/21/2024,05/31/2026,POINT (-77.626938334 43.170318023)
7125326,NICKS AUTO SALES LLC,,149 CHERRY RD STE E,ROCHESTER,NY,14624,MONR,NICHOLAS K GRAY,,DLU,05/14/2019,04/28/2023,04/30/2025,POINT (-77.730496078 43.131754228)
7122991,NIEVES AUTO SALES,,2340 BRGHTN HNRTT 14,ROCHESTER,NY,14623,MONR,CHARLIE NIEVES CRUZ,,DLU,10/10/2017,08/21/2023,09/30/2025,POINT (-77.6355594 43.0853949)
7096118,NORTHEAST,AUTOMOTIVE INC,1276 LYELL AVE REAR,ROCHESTER,NY,14606,MONR,PETER ZARCONE,,DLU,02/08/2008,11/01/2017,10/31/2019,POINT (-77.658999282 43.164985666)
7125683,NORTHSIDE AUTO,REPAIR,475 NORTH STREET,ROCHESTER,NY,14605,MONR,MASRI SUSAN,,DLU,06/05/2019,05/16/2023,05/31/2025,POINT (-77.600331408 43.166663136)
7084855,NORTHSIDE SALVAGE,YARD INC,860 LINDEN AVE REAR,ROCHESTER,NY,14625,MONR,JOHN P SEBASTIAN,,DLU,06/07/1999,05/17/2023,05/31/2025,POINT (-77.497578746 43.120045212)
7129570,NOSLEEP,,513 LYELL AVE STE3,ROCHESTER,NY,14606,MONR,ANTHONY R ROBINSON,,DLU,03/01/2022,,02/28/2024,POINT (-77.642760685 43.164478854)
7119408,NSR AUTO SALE,,15 CAIRN ST STE 9,ROCHESTER,NY,14611,MONR,HUSSAIN J ALHACHAMI,,DLU,04/30/2015,03/19/2021,03/31/2023,POINT (-77.665154449 43.146146919)
7123989,NUGENESIS AUTO SALES,LLC,15 CAIRN STREET ST17,ROCHESTER,NY,14611,MONR,DAVID B SEIGLER,,DLU,06/11/2018,05/20/2024,05/31/2026,POINT (-77.665154449 43.146146919)
7119240,NUGENT AUTO SALE,,2215 CLIFFORD AVE A,ROCHESTER,NY,14609,MONR,OMAR O NUGENT,,DLU,03/27/2015,05/12/2023,02/28/2025,POINT (-77.561908009 43.175924343)
7000651,NU LOOK COLLISION,INC,280 MONROE AVE,ROCHESTER,NY,14607,MONR,JEFFERY P DIFULVIO,,DLU,12/13/1994,02/26/2019,04/30/2021,POINT (-77.598399295 43.149465231)
5280076,OCONNOR CHEVROLET,INC,3850 W HENRIETTA RD,ROCHESTER,NY,14623,MONR,MARK A OCONNOR,,DLN,12/17/1980,09/21/2020,10/31/2022,POINT (-77.641237694 43.076896306)
7108085,OMED AUTO,,514 WEST MAIN STREET,ROCHESTER,NY,14608,MONR,OMED AHMADI,,DLU,04/08/2009,02/22/2021,03/31/2023,POINT (-77.62628639 43.152679062)
7114187,OMEGA AUTO AND,COLLISION CENTER,1343 HUDSON AVENUE,ROCHESTER,NY,14621,MONR,DAVID SZUCS,,DLU,06/11/2012,06/20/2024,05/31/2026,POINT (-77.600215738 43.190621926)
7124369,OMK AUTO SALES INC,,688 PULLMAN AV STE C,ROCHESTER,NY,14615,MONR,OMAR KHDEER,,DLU,08/14/2018,,07/31/2020,POINT (-77.648667413 43.196560924)
7129018,ON DEMAND AUTO SALES,,500 AVIS ST SUITE 6,ROCHESTER,NY,14615,MONR,ROBERT J CUMMINGS,,DLU,10/08/2021,,09/30/2023,POINT (-77.646824148 43.195743185)
7111812,ONE SOURCE AUTO,,1460 HUDSON AVE STE1,ROCHESTER,NY,14621,MONR,BRADLEY V BATZ,,DLU,04/05/2011,03/06/2023,03/31/2025,POINT (-77.599507718 43.19316114)
7018998,ONTARIO PROPERTIES,INC,40 MARINA DR,ROCHESTER,NY,14617,MONR,FRANK R SHUMWAY JR,,DLU,12/21/1981,02/08/2024,04/30/2026,POINT (-77.607282604 43.251138135)
7102130,ON TRAC AUTO SALES,,1312 BUFFALO RD,ROCHESTER,NY,14624,MONR,LEGACY MOTORCAR INC,,DLU,06/26/2006,04/18/2024,05/31/2026,POINT (-77.686135861 43.15034114)
7118129,ON YOUR SIDE AUTO,SALES LLC,1370 DEWEY AVE,ROCHESTER,NY,14613,MONR,JOSEPH V MESSINA,,DLU,07/29/2015,06/15/2020,06/30/2022,POINT (-77.638466888 43.191547959)
7086165,OUTBACK TRUCK CENTER,LTD,44 PAUL RD,ROCHESTER,NY,14624,MONR,RUSTY E MEHLENBACHER,,DLU,11/01/2001,08/24/2023,10/31/2025,POINT (-77.678526099 43.107897194)
7121849,OVERSTOCK CB LLC,,15 CAIRN ST STE4,ROCHESTER,NY,14611,MONR,CHARLES B GRIFFIN,,DLU,12/23/2016,,11/30/2018,POINT (-77.665154449 43.146146919)
7124303,OYSAUTO,,348 WEST RIDGE RD,ROCHESTER,NY,14615,MONR,ON YOUR SIDE AUTO,SALES LLC,DLU,08/07/2018,07/27/2022,07/31/2024,POINT (-77.636298909 43.199599992)
7103340,PAULS SERVICE II LLC,,717 EMERSON STREET,ROCHESTER,NY,14613,MONR,PETER J SOSCIA,,DLU,04/15/2015,11/07/2022,12/31/2024,POINT (-77.649412564 43.173523724)
7122061,PB MOTORS,,1661 HUDSON AVENUE,ROCHESTER,NY,14617,MONR,CHARINA M MOREIRA,,DLU,03/02/2017,,02/28/2019,POINT (-77.600742121 43.197154572)
7097338,PEN WEB AUTO SALES,INC,160 RIDGE RD E,ROCHESTER,NY,14621,MONR,MICHAEL S SOFIA,,DLU,05/24/2004,04/04/2022,04/30/2024,POINT (-77.613783273 43.193944973)
7121859,PERFORMANCE,EQUIPMENT SERVCS LLC,28 MARWAY CIRCLE,ROCHESTER,NY,14624,MONR,RAISA LOGVINSKY,,DLU,12/28/2016,12/21/2018,11/30/2020,POINT (-77.704265666 43.143985813)
7084743,PETES AUTO SALES,,686 PULLMAN AV STE E,ROCHESTER,NY,14615,MONR,PEDRO DELGADO JR,,DLU,05/21/1999,07/13/2023,04/30/2025,POINT (-77.64759696 43.196615196)
7107728,PIEHLER MOTOR SPORTS,LLC,770 PANORAMA TRAIL S,ROCHESTER,NY,14625,MONR,MICHAEL PIEHLER,,DLN,02/10/2009,01/18/2023,01/31/2025,POINT (-77.493852907 43.129290493)
7103142,PIEHLERS SERVICENTER,,1803 LYELL AVE,ROCHESTER,NY,14606,MONR,DANIEL J PIEHLER,,DLU,12/21/2006,11/14/2016,11/30/2018,POINT (-77.673860312 43.164422402)
7129753,PILLOTS AUTO SALE,,500 AVIS ST STE 19,ROCHESTER,NY,14615,MONR,FRANCISCO PILLOT,,DLU,04/12/2022,05/14/2024,03/31/2026,POINT (-77.646824148 43.195743185)
7115768,PIONEER GROUP,PROPERTIES INC,480 CONKEY AVENUE,ROCHESTER,NY,14621,MONR,TERENCE G BROWN,,DLU,04/12/2013,07/01/2019,03/31/2021,POINT (-77.619802904 43.183066814)
7128040,PJ MOTORSPORTS LLC,,955 BUFFALO RD STE 6,ROCHESTER,NY,14624,MONR,JENNALD A COLE,,DLU,04/08/2021,04/01/2023,03/31/2025,POINT (-77.675981856 43.149519085)
7122348,PLATINUM AUTO WORLD,,1450 HUDSON AVE,ROCHESTER,NY,14621,MONR,JAMARIS VARGAS,,DLU,06/10/2017,04/26/2023,05/31/2025,POINT (-77.59953672 43.192925399)
